Entity,Code,Day,people_vaccinated
Macao,MAC,2021-04-23,58186
Macao,MAC,2021-04-24,59402
Macao,MAC,2021-04-25,60800
Macao,MAC,2021-04-26,62155
Macao,MAC,2021-04-27,64047
Macao,MAC,2021-04-28,65813
Macao,MAC,2021-04-29,67115
Macao,MAC,2021-04-30,68211
Macao,MAC,2021-05-01,69708
Macao,MAC,2021-05-02,70655
Macao,MAC,2021-05-03,70972
Macao,MAC,2021-05-04,71719
Macao,MAC,2021-05-05,72879
Macao,MAC,2021-05-06,74059
Macao,MAC,2021-05-07,75191
Macao,MAC,2021-05-08,76529
Macao,MAC,2021-05-09,77597
Macao,MAC,2021-05-10,78460
Macao,MAC,2021-05-11,79526
Malawi,MWI,2021-03-17,5417
Malawi,MWI,2021-03-18,9091
Malawi,MWI,2021-03-19,15326
Malawi,MWI,2021-03-21,24550
Malawi,MWI,2021-03-22,25589
Malawi,MWI,2021-03-23,38804
Malawi,MWI,2021-03-24,54637
Malawi,MWI,2021-03-26,90107
Malawi,MWI,2021-03-27,109526
Malawi,MWI,2021-03-28,111592
Malawi,MWI,2021-03-30,123097
Malawi,MWI,2021-03-31,134289
Malawi,MWI,2021-04-01,144979
Malawi,MWI,2021-04-02,154801
Malawi,MWI,2021-04-04,159574
Malawi,MWI,2021-04-05,160445
Malawi,MWI,2021-04-06,164733
Malawi,MWI,2021-04-09,193627
Malawi,MWI,2021-04-10,204258
Malawi,MWI,2021-04-11,209353
Malawi,MWI,2021-04-12,212615
Malawi,MWI,2021-04-13,229220
Malawi,MWI,2021-04-14,240744
Malawi,MWI,2021-04-16,251368
Malawi,MWI,2021-04-18,257754
Malawi,MWI,2021-04-19,258107
Malawi,MWI,2021-04-20,260614
Malawi,MWI,2021-04-21,263931
Malawi,MWI,2021-04-22,267293
Malawi,MWI,2021-04-26,277442
Malawi,MWI,2021-04-27,281049
Malawi,MWI,2021-04-28,285824
Malawi,MWI,2021-04-29,290344
Malawi,MWI,2021-04-30,296127
Malawi,MWI,2021-05-06,311751
Malawi,MWI,2021-05-08,318138
Malawi,MWI,2021-05-09,319323
Malaysia,MYS,2021-02-23,0
Malaysia,MYS,2021-02-27,3580
Malaysia,MYS,2021-03-01,25252
Malaysia,MYS,2021-03-02,53287
Malaysia,MYS,2021-03-03,80336
Malaysia,MYS,2021-03-04,99616
Malaysia,MYS,2021-03-05,112914
Malaysia,MYS,2021-03-06,127608
Malaysia,MYS,2021-03-07,139720
Malaysia,MYS,2021-03-08,166363
Malaysia,MYS,2021-03-09,195923
Malaysia,MYS,2021-03-10,223923
Malaysia,MYS,2021-03-11,249909
Malaysia,MYS,2021-03-12,275851
Malaysia,MYS,2021-03-13,292104
Malaysia,MYS,2021-03-14,301699
Malaysia,MYS,2021-03-15,321331
Malaysia,MYS,2021-03-16,346508
Malaysia,MYS,2021-03-17,367213
Malaysia,MYS,2021-03-18,384334
Malaysia,MYS,2021-03-19,395006
Malaysia,MYS,2021-03-20,402650
Malaysia,MYS,2021-03-21,412342
Malaysia,MYS,2021-03-22,422058
Malaysia,MYS,2021-03-23,429868
Malaysia,MYS,2021-03-24,436687
Malaysia,MYS,2021-03-25,443124
Malaysia,MYS,2021-03-26,446617
Malaysia,MYS,2021-03-27,448187
Malaysia,MYS,2021-03-28,451655
Malaysia,MYS,2021-03-29,461907
Malaysia,MYS,2021-03-30,473276
Malaysia,MYS,2021-03-31,482808
Malaysia,MYS,2021-04-01,498468
Malaysia,MYS,2021-04-02,506069
Malaysia,MYS,2021-04-03,508481
Malaysia,MYS,2021-04-04,514036
Malaysia,MYS,2021-04-05,523233
Malaysia,MYS,2021-04-06,534191
Malaysia,MYS,2021-04-07,546762
Malaysia,MYS,2021-04-08,558750
Malaysia,MYS,2021-04-09,565940
Malaysia,MYS,2021-04-10,571472
Malaysia,MYS,2021-04-11,583903
Malaysia,MYS,2021-04-12,609153
Malaysia,MYS,2021-04-13,632668
Malaysia,MYS,2021-04-14,653531
Malaysia,MYS,2021-04-15,671589
Malaysia,MYS,2021-04-16,687176
Malaysia,MYS,2021-04-17,695729
Malaysia,MYS,2021-04-18,701812
Malaysia,MYS,2021-04-19,726411
Malaysia,MYS,2021-04-20,748444
Malaysia,MYS,2021-04-21,757547
Malaysia,MYS,2021-04-22,771829
Malaysia,MYS,2021-04-23,783987
Malaysia,MYS,2021-04-24,791910
Malaysia,MYS,2021-04-25,800996
Malaysia,MYS,2021-04-26,822201
Malaysia,MYS,2021-04-27,844906
Malaysia,MYS,2021-04-28,871219
Malaysia,MYS,2021-04-29,877646
Malaysia,MYS,2021-05-01,883661
Malaysia,MYS,2021-05-02,905683
Malaysia,MYS,2021-05-03,914663
Malaysia,MYS,2021-05-04,960070
Malaysia,MYS,2021-05-05,991906
Malaysia,MYS,2021-05-06,1028693
Malaysia,MYS,2021-05-07,1045377
Malaysia,MYS,2021-05-08,1063898
Malaysia,MYS,2021-05-09,1089637
Malaysia,MYS,2021-05-11,1156486
Maldives,MDV,2021-02-02,880
Maldives,MDV,2021-02-03,1578
Maldives,MDV,2021-02-04,3204
Maldives,MDV,2021-02-05,4269
Maldives,MDV,2021-02-06,6854
Maldives,MDV,2021-02-07,9752
Maldives,MDV,2021-02-08,12934
Maldives,MDV,2021-02-09,16251
Maldives,MDV,2021-02-10,20161
Maldives,MDV,2021-02-11,25327
Maldives,MDV,2021-02-12,27367
Maldives,MDV,2021-02-13,33106
Maldives,MDV,2021-02-14,38591
Maldives,MDV,2021-02-15,43817
Maldives,MDV,2021-02-16,50047
Maldives,MDV,2021-02-17,56218
Maldives,MDV,2021-02-18,64048
Maldives,MDV,2021-02-19,64048
Maldives,MDV,2021-02-20,70009
Maldives,MDV,2021-02-21,75013
Maldives,MDV,2021-02-22,80159
Maldives,MDV,2021-02-23,85110
Maldives,MDV,2021-02-24,90865
Maldives,MDV,2021-02-25,98311
Maldives,MDV,2021-02-26,99419
Maldives,MDV,2021-02-27,105492
Maldives,MDV,2021-02-28,111415
Maldives,MDV,2021-03-01,117115
Maldives,MDV,2021-03-02,123665
Maldives,MDV,2021-03-03,129424
Maldives,MDV,2021-03-04,137124
Maldives,MDV,2021-03-05,138827
Maldives,MDV,2021-03-06,145768
Maldives,MDV,2021-03-07,151643
Maldives,MDV,2021-03-08,157813
Maldives,MDV,2021-03-09,165675
Maldives,MDV,2021-03-10,175456
Maldives,MDV,2021-03-11,186930
Maldives,MDV,2021-03-12,188436
Maldives,MDV,2021-03-13,198206
Maldives,MDV,2021-03-14,206114
Maldives,MDV,2021-03-15,212711
Maldives,MDV,2021-03-16,214486
Maldives,MDV,2021-03-17,215852
Maldives,MDV,2021-03-18,217597
Maldives,MDV,2021-03-19,218046
Maldives,MDV,2021-03-20,218645
Maldives,MDV,2021-03-21,218912
Maldives,MDV,2021-03-22,220768
Maldives,MDV,2021-03-23,222970
Maldives,MDV,2021-03-24,224979
Maldives,MDV,2021-03-25,227423
Maldives,MDV,2021-03-26,227696
Maldives,MDV,2021-03-27,230130
Maldives,MDV,2021-03-28,232175
Maldives,MDV,2021-03-29,233875
Maldives,MDV,2021-03-30,235682
Maldives,MDV,2021-03-31,237716
Maldives,MDV,2021-04-01,240773
Maldives,MDV,2021-04-02,241127
Maldives,MDV,2021-04-03,243749
Maldives,MDV,2021-04-04,246896
Maldives,MDV,2021-04-05,251139
Maldives,MDV,2021-04-06,255881
Maldives,MDV,2021-04-07,260285
Maldives,MDV,2021-04-08,265235
Maldives,MDV,2021-04-09,267795
Maldives,MDV,2021-04-10,268459
Maldives,MDV,2021-04-12,273660
Maldives,MDV,2021-04-14,274782
Maldives,MDV,2021-04-15,277522
Maldives,MDV,2021-04-16,278069
Maldives,MDV,2021-04-17,279302
Maldives,MDV,2021-04-18,281848
Maldives,MDV,2021-04-19,283973
Maldives,MDV,2021-04-20,285562
Maldives,MDV,2021-04-21,287171
Maldives,MDV,2021-04-22,288903
Maldives,MDV,2021-04-23,290014
Maldives,MDV,2021-04-24,291227
Maldives,MDV,2021-04-25,292413
Maldives,MDV,2021-04-26,293429
Maldives,MDV,2021-04-27,294269
Maldives,MDV,2021-04-28,295251
Maldives,MDV,2021-04-29,296529
Maldives,MDV,2021-05-01,296961
Maldives,MDV,2021-05-02,297639
Maldives,MDV,2021-05-03,298396
Maldives,MDV,2021-05-04,299407
Maldives,MDV,2021-05-05,300189
Maldives,MDV,2021-05-06,300438
Maldives,MDV,2021-05-07,300664
Maldives,MDV,2021-05-08,300906
Maldives,MDV,2021-05-09,301239
Maldives,MDV,2021-05-10,301707
Mali,MLI,2021-03-30,0
Mali,MLI,2021-04-02,643
Mali,MLI,2021-04-12,26226
Mali,MLI,2021-04-25,49903
Malta,MLT,2021-01-17,11705
Malta,MLT,2021-01-18,13002
Malta,MLT,2021-01-19,14276
Malta,MLT,2021-01-20,15316
Malta,MLT,2021-01-21,16531
Malta,MLT,2021-01-22,17767
Malta,MLT,2021-01-23,18930
Malta,MLT,2021-01-25,19709
Malta,MLT,2021-01-26,20677
Malta,MLT,2021-01-27,21417
Malta,MLT,2021-01-28,22162
Malta,MLT,2021-01-29,22853
Malta,MLT,2021-01-30,23391
Malta,MLT,2021-01-31,23811
Malta,MLT,2021-02-01,24526
Malta,MLT,2021-02-02,25361
Malta,MLT,2021-02-03,26223
Malta,MLT,2021-02-04,27020
Malta,MLT,2021-02-05,28082
Malta,MLT,2021-02-06,28837
Malta,MLT,2021-02-07,29339
Malta,MLT,2021-02-08,30235
Malta,MLT,2021-02-09,31202
Malta,MLT,2021-02-10,31670
Malta,MLT,2021-02-11,32524
Malta,MLT,2021-02-12,33735
Malta,MLT,2021-02-13,34574
Malta,MLT,2021-02-14,35376
Malta,MLT,2021-02-15,36545
Malta,MLT,2021-02-16,37866
Malta,MLT,2021-02-17,39147
Malta,MLT,2021-02-18,40503
Malta,MLT,2021-02-19,42231
Malta,MLT,2021-02-20,43119
Malta,MLT,2021-02-21,43888
Malta,MLT,2021-02-22,45174
Malta,MLT,2021-02-23,47012
Malta,MLT,2021-02-24,49061
Malta,MLT,2021-02-25,50249
Malta,MLT,2021-02-26,51041
Malta,MLT,2021-02-27,51186
Malta,MLT,2021-02-28,51576
Malta,MLT,2021-03-01,52862
Malta,MLT,2021-03-02,54381
Malta,MLT,2021-03-03,56525
Malta,MLT,2021-03-04,58912
Malta,MLT,2021-03-05,61096
Malta,MLT,2021-03-06,63479
Malta,MLT,2021-03-07,65002
Malta,MLT,2021-03-08,67595
Malta,MLT,2021-03-09,70323
Malta,MLT,2021-03-10,72725
Malta,MLT,2021-03-11,76076
Malta,MLT,2021-03-12,78788
Malta,MLT,2021-03-13,80974
Malta,MLT,2021-03-14,82671
Malta,MLT,2021-03-15,85596
Malta,MLT,2021-03-16,90002
Malta,MLT,2021-03-17,92250
Malta,MLT,2021-03-18,95707
Malta,MLT,2021-03-19,97064
Malta,MLT,2021-03-20,99250
Malta,MLT,2021-03-21,101451
Malta,MLT,2021-03-22,105611
Malta,MLT,2021-03-23,109538
Malta,MLT,2021-03-24,113179
Malta,MLT,2021-03-25,117171
Malta,MLT,2021-03-26,121823
Malta,MLT,2021-03-27,126055
Malta,MLT,2021-03-28,129350
Malta,MLT,2021-03-29,133771
Malta,MLT,2021-03-30,138176
Malta,MLT,2021-03-31,142805
Malta,MLT,2021-04-01,147956
Malta,MLT,2021-04-02,151942
Malta,MLT,2021-04-03,154462
Malta,MLT,2021-04-04,156668
Malta,MLT,2021-04-05,159065
Malta,MLT,2021-04-06,161909
Malta,MLT,2021-04-07,164492
Malta,MLT,2021-04-08,167130
Malta,MLT,2021-04-09,170315
Malta,MLT,2021-04-10,171678
Malta,MLT,2021-04-11,173237
Malta,MLT,2021-04-12,175347
Malta,MLT,2021-04-13,178292
Malta,MLT,2021-04-14,181133
Malta,MLT,2021-04-15,183987
Malta,MLT,2021-04-16,187277
Malta,MLT,2021-04-17,190489
Malta,MLT,2021-04-18,191583
Malta,MLT,2021-04-19,195071
Malta,MLT,2021-04-20,198624
Malta,MLT,2021-04-21,201860
Malta,MLT,2021-04-22,204963
Malta,MLT,2021-04-23,208959
Malta,MLT,2021-04-24,211985
Malta,MLT,2021-04-25,212593
Malta,MLT,2021-04-26,216171
Malta,MLT,2021-04-27,219442
Malta,MLT,2021-04-28,222470
Malta,MLT,2021-04-29,225810
Malta,MLT,2021-04-30,228810
Malta,MLT,2021-05-01,231511
Malta,MLT,2021-05-02,233193
Malta,MLT,2021-05-03,237018
Malta,MLT,2021-05-04,241103
Malta,MLT,2021-05-05,246698
Malta,MLT,2021-05-06,250569
Malta,MLT,2021-05-07,254411
Malta,MLT,2021-05-08,256559
Malta,MLT,2021-05-09,258766
Malta,MLT,2021-05-10,262917
Malta,MLT,2021-05-11,265674
Mauritania,MRT,2021-03-26,0
Mauritania,MRT,2021-04-01,1366
Mauritania,MRT,2021-04-08,2930
Mauritania,MRT,2021-04-18,7038
Mauritius,MUS,2021-01-25,0
Mauritius,MUS,2021-02-01,207
Mauritius,MUS,2021-02-17,3843
Mauritius,MUS,2021-03-24,117323
Mexico,MEX,2020-12-24,2924
Mexico,MEX,2020-12-27,6824
Mexico,MEX,2020-12-28,9579
Mexico,MEX,2020-12-29,18529
Mexico,MEX,2020-12-30,24998
Mexico,MEX,2021-01-04,43960
Mexico,MEX,2021-01-05,48236
Mexico,MEX,2021-01-06,53185
Mexico,MEX,2021-01-07,58402
Mexico,MEX,2021-01-08,67468
Mexico,MEX,2021-01-09,74794
Mexico,MEX,2021-01-10,81300
Mexico,MEX,2021-01-11,87060
Mexico,MEX,2021-01-12,92879
Mexico,MEX,2021-01-13,192567
Mexico,MEX,2021-01-14,329983
Mexico,MEX,2021-01-15,415417
Mexico,MEX,2021-01-16,461025
Mexico,MEX,2021-01-17,468708
Mexico,MEX,2021-01-18,485983
Mexico,MEX,2021-01-19,488513
Mexico,MEX,2021-01-20,489628
Mexico,MEX,2021-01-21,534317
Mexico,MEX,2021-01-22,594725
Mexico,MEX,2021-01-23,596296
Mexico,MEX,2021-01-24,604441
Mexico,MEX,2021-01-25,616390
Mexico,MEX,2021-01-26,621005
Mexico,MEX,2021-01-27,624730
Mexico,MEX,2021-01-28,626528
Mexico,MEX,2021-01-29,630820
Mexico,MEX,2021-01-30,631298
Mexico,MEX,2021-01-31,631485
Mexico,MEX,2021-02-01,631747
Mexico,MEX,2021-02-02,631791
Mexico,MEX,2021-02-03,632439
Mexico,MEX,2021-02-04,634346
Mexico,MEX,2021-02-05,636070
Mexico,MEX,2021-02-06,637098
Mexico,MEX,2021-02-07,637681
Mexico,MEX,2021-02-08,638391
Mexico,MEX,2021-02-10,640115
Mexico,MEX,2021-02-11,640115
Mexico,MEX,2021-02-12,640115
Mexico,MEX,2021-02-13,640125
Mexico,MEX,2021-02-15,663484
Mexico,MEX,2021-02-16,829185
Mexico,MEX,2021-02-17,958473
Mexico,MEX,2021-02-19,1155227
Mexico,MEX,2021-02-20,1210886
Mexico,MEX,2021-02-21,1236103
Mexico,MEX,2021-02-22,1277187
Mexico,MEX,2021-02-23,1336854
Mexico,MEX,2021-02-24,1425395
Mexico,MEX,2021-02-25,1562401
Mexico,MEX,2021-02-26,1708721
Mexico,MEX,2021-02-27,1818034
Mexico,MEX,2021-02-28,1889672
Mexico,MEX,2021-03-01,1959525
Mexico,MEX,2021-03-02,2012853
Mexico,MEX,2021-03-03,2043941
Mexico,MEX,2021-03-05,2128766
Mexico,MEX,2021-03-06,2162358
Mexico,MEX,2021-03-08,2245291
Mexico,MEX,2021-03-09,2495067
Mexico,MEX,2021-03-10,2882000
Mexico,MEX,2021-03-12,3395671
Mexico,MEX,2021-03-13,3604420
Mexico,MEX,2021-03-14,3730045
Mexico,MEX,2021-03-15,3794719
Mexico,MEX,2021-03-17,4110741
Mexico,MEX,2021-03-18,4300720
Mexico,MEX,2021-03-20,4763347
Mexico,MEX,2021-03-21,4895523
Mexico,MEX,2021-03-22,5046896
Mexico,MEX,2021-03-24,5351319
Mexico,MEX,2021-03-25,5460096
Mexico,MEX,2021-03-26,5675286
Mexico,MEX,2021-03-27,5901505
Mexico,MEX,2021-03-29,6167510
Mexico,MEX,2021-03-31,6905214
Mexico,MEX,2021-04-02,7586131
Mexico,MEX,2021-04-03,7903660
Mexico,MEX,2021-04-04,7924236
Mexico,MEX,2021-04-05,8113230
Mexico,MEX,2021-04-06,8372272
Mexico,MEX,2021-04-07,8617038
Mexico,MEX,2021-04-08,9232815
Mexico,MEX,2021-04-09,9426179
Mexico,MEX,2021-04-10,9552933
Mexico,MEX,2021-04-11,9673708
Mexico,MEX,2021-04-12,9871026
Mexico,MEX,2021-04-13,10310521
Mexico,MEX,2021-04-14,10581915
Mexico,MEX,2021-04-15,10837356
Mexico,MEX,2021-04-16,11067294
Mexico,MEX,2021-04-17,11196970
Mexico,MEX,2021-04-18,11253761
Mexico,MEX,2021-04-19,11288822
Mexico,MEX,2021-04-20,11449064
Mexico,MEX,2021-04-21,11622868
Mexico,MEX,2021-04-22,11807897
Mexico,MEX,2021-04-23,11961104
Mexico,MEX,2021-04-24,12038498
Mexico,MEX,2021-04-25,12054021
Mexico,MEX,2021-04-26,12096308
Mexico,MEX,2021-04-28,12235767
Mexico,MEX,2021-04-29,12354467
Mexico,MEX,2021-04-30,12477933
Mexico,MEX,2021-05-01,12572997
Mexico,MEX,2021-05-02,12625860
Mexico,MEX,2021-05-03,12740897
Mexico,MEX,2021-05-04,12984236
Mexico,MEX,2021-05-05,13328238
Mexico,MEX,2021-05-06,13715159
Mexico,MEX,2021-05-07,14021482
Mexico,MEX,2021-05-08,14148207
Mexico,MEX,2021-05-09,14176406
Moldova,MDA,2021-03-05,3849
Moldova,MDA,2021-03-10,6447
Moldova,MDA,2021-03-11,8116
Moldova,MDA,2021-03-12,9341
Moldova,MDA,2021-03-13,11431
Moldova,MDA,2021-03-15,12754
Moldova,MDA,2021-03-16,14814
Moldova,MDA,2021-03-17,16131
Moldova,MDA,2021-03-19,18593
Moldova,MDA,2021-03-21,20494
Moldova,MDA,2021-03-23,21194
Moldova,MDA,2021-03-24,23454
Moldova,MDA,2021-03-25,27445
Moldova,MDA,2021-03-26,30722
Moldova,MDA,2021-03-27,33885
Moldova,MDA,2021-03-31,40321
Moldova,MDA,2021-04-01,42154
Moldova,MDA,2021-04-04,47524
Moldova,MDA,2021-04-06,51574
Moldova,MDA,2021-04-07,54907
Moldova,MDA,2021-04-09,57561
Moldova,MDA,2021-04-11,64179
Moldova,MDA,2021-04-12,67085
Moldova,MDA,2021-04-13,71780
Moldova,MDA,2021-04-15,78019
Moldova,MDA,2021-04-16,82267
Moldova,MDA,2021-04-18,83641
Moldova,MDA,2021-04-19,86131
Moldova,MDA,2021-04-20,88824
Moldova,MDA,2021-04-22,98541
Moldova,MDA,2021-04-23,108760
Moldova,MDA,2021-04-26,113135
Moldova,MDA,2021-04-27,119583
Moldova,MDA,2021-04-28,124505
Moldova,MDA,2021-04-29,128587
Moldova,MDA,2021-04-30,130218
Moldova,MDA,2021-05-04,132065
Moldova,MDA,2021-05-05,140174
Moldova,MDA,2021-05-06,150173
Moldova,MDA,2021-05-07,159420
Moldova,MDA,2021-05-08,161266
Moldova,MDA,2021-05-10,161849
Moldova,MDA,2021-05-11,167476
Monaco,MCO,2021-03-04,8449
Monaco,MCO,2021-03-19,9750
Monaco,MCO,2021-04-02,11715
Monaco,MCO,2021-04-15,12094
Monaco,MCO,2021-04-22,12758
Monaco,MCO,2021-04-23,13934
Mongolia,MNG,2021-02-25,3112
Mongolia,MNG,2021-02-26,4926
Mongolia,MNG,2021-02-27,6808
Mongolia,MNG,2021-03-02,9531
Mongolia,MNG,2021-03-04,13200
Mongolia,MNG,2021-03-09,20976
Mongolia,MNG,2021-03-10,30446
Mongolia,MNG,2021-03-11,48265
Mongolia,MNG,2021-03-12,67489
Mongolia,MNG,2021-03-13,84017
Mongolia,MNG,2021-03-14,100000
Mongolia,MNG,2021-03-15,118294
Mongolia,MNG,2021-03-16,126449
Mongolia,MNG,2021-03-17,139636
Mongolia,MNG,2021-03-18,171535
Mongolia,MNG,2021-03-19,189969
Mongolia,MNG,2021-03-20,204121
Mongolia,MNG,2021-03-21,209278
Mongolia,MNG,2021-03-23,223444
Mongolia,MNG,2021-03-24,256979
Mongolia,MNG,2021-03-27,276068
Mongolia,MNG,2021-03-29,279069
Mongolia,MNG,2021-03-30,290108
Mongolia,MNG,2021-03-31,300366
Mongolia,MNG,2021-04-01,311262
Mongolia,MNG,2021-04-02,323690
Mongolia,MNG,2021-04-03,336758
Mongolia,MNG,2021-04-04,376373
Mongolia,MNG,2021-04-05,414382
Mongolia,MNG,2021-04-06,466946
Mongolia,MNG,2021-04-08,569825
Mongolia,MNG,2021-04-09,599132
Mongolia,MNG,2021-04-10,609875
Mongolia,MNG,2021-04-11,616906
Mongolia,MNG,2021-04-13,627168
Mongolia,MNG,2021-04-15,630516
Mongolia,MNG,2021-04-16,632812
Mongolia,MNG,2021-04-17,634240
Mongolia,MNG,2021-04-20,637415
Mongolia,MNG,2021-04-22,649236
Mongolia,MNG,2021-04-23,651060
Mongolia,MNG,2021-04-24,660548
Mongolia,MNG,2021-04-25,678692
Mongolia,MNG,2021-04-26,707838
Mongolia,MNG,2021-04-27,744564
Mongolia,MNG,2021-04-28,782314
Mongolia,MNG,2021-04-29,811452
Mongolia,MNG,2021-04-30,845693
Mongolia,MNG,2021-05-01,887248
Mongolia,MNG,2021-05-02,947529
Mongolia,MNG,2021-05-03,1037675
Mongolia,MNG,2021-05-04,1128680
Mongolia,MNG,2021-05-05,1208913
Mongolia,MNG,2021-05-06,1356678
Mongolia,MNG,2021-05-07,1476779
Mongolia,MNG,2021-05-08,1536715
Mongolia,MNG,2021-05-09,1590636
Mongolia,MNG,2021-05-10,1643030
Mongolia,MNG,2021-05-11,1678198
Montenegro,MNE,2021-02-20,0
Montenegro,MNE,2021-02-25,1113
Montenegro,MNE,2021-02-26,1288
Montenegro,MNE,2021-03-01,1531
Montenegro,MNE,2021-03-03,1927
Montenegro,MNE,2021-03-05,2250
Montenegro,MNE,2021-03-06,2406
Montenegro,MNE,2021-03-08,3062
Montenegro,MNE,2021-03-12,3374
Montenegro,MNE,2021-03-14,3793
Montenegro,MNE,2021-03-16,5021
Montenegro,MNE,2021-03-17,5730
Montenegro,MNE,2021-03-18,6085
Montenegro,MNE,2021-03-19,6517
Montenegro,MNE,2021-03-20,6837
Montenegro,MNE,2021-03-23,8074
Montenegro,MNE,2021-03-24,9961
Montenegro,MNE,2021-03-25,11857
Montenegro,MNE,2021-03-26,13410
Montenegro,MNE,2021-03-27,14850
Montenegro,MNE,2021-03-28,16570
Montenegro,MNE,2021-03-29,17746
Montenegro,MNE,2021-03-30,17906
Montenegro,MNE,2021-03-31,19118
Montenegro,MNE,2021-04-01,19636
Montenegro,MNE,2021-04-02,21195
Montenegro,MNE,2021-04-03,22947
Montenegro,MNE,2021-04-04,25516
Montenegro,MNE,2021-04-05,27149
Montenegro,MNE,2021-04-06,29601
Montenegro,MNE,2021-04-07,31710
Montenegro,MNE,2021-04-08,33163
Montenegro,MNE,2021-04-09,34172
Montenegro,MNE,2021-04-10,35290
Montenegro,MNE,2021-04-11,35697
Montenegro,MNE,2021-04-12,36113
Montenegro,MNE,2021-04-13,36432
Montenegro,MNE,2021-04-14,36690
Montenegro,MNE,2021-04-15,37199
Montenegro,MNE,2021-04-16,37519
Montenegro,MNE,2021-04-17,37909
Montenegro,MNE,2021-04-18,38335
Montenegro,MNE,2021-04-19,38429
Montenegro,MNE,2021-04-20,38667
Montenegro,MNE,2021-04-21,38927
Montenegro,MNE,2021-04-22,39123
Montenegro,MNE,2021-04-23,39281
Montenegro,MNE,2021-04-24,39426
Montenegro,MNE,2021-04-25,39636
Montenegro,MNE,2021-04-26,39715
Montenegro,MNE,2021-04-27,39775
Montenegro,MNE,2021-04-28,39965
Montenegro,MNE,2021-04-29,40092
Montenegro,MNE,2021-04-30,40156
Montenegro,MNE,2021-05-01,40215
Montenegro,MNE,2021-05-03,40282
Montenegro,MNE,2021-05-04,40843
Montenegro,MNE,2021-05-05,57571
Montenegro,MNE,2021-05-06,65390
Montenegro,MNE,2021-05-08,72824
Montenegro,MNE,2021-05-09,78760
Montenegro,MNE,2021-05-10,83498
Montenegro,MNE,2021-05-11,88965
Montserrat,MSR,2021-02-08,0
Montserrat,MSR,2021-02-23,652
Montserrat,MSR,2021-03-10,892
Montserrat,MSR,2021-03-17,1112
Montserrat,MSR,2021-03-31,1266
Montserrat,MSR,2021-04-14,1284
Montserrat,MSR,2021-04-21,1293
Morocco,MAR,2021-02-19,2357283
Morocco,MAR,2021-02-20,2447716
Morocco,MAR,2021-02-22,2552017
Morocco,MAR,2021-02-23,2635859
Morocco,MAR,2021-02-24,2911635
Morocco,MAR,2021-02-25,3160479
Morocco,MAR,2021-02-26,3327858
Morocco,MAR,2021-02-27,3435997
Morocco,MAR,2021-03-01,3568670
Morocco,MAR,2021-03-02,3657468
Morocco,MAR,2021-03-03,3745173
Morocco,MAR,2021-03-04,3820097
Morocco,MAR,2021-03-05,3877687
Morocco,MAR,2021-03-06,3913615
Morocco,MAR,2021-03-08,3961941
Morocco,MAR,2021-03-09,4017087
Morocco,MAR,2021-03-10,4080009
Morocco,MAR,2021-03-11,4130606
Morocco,MAR,2021-03-12,4169133
Morocco,MAR,2021-03-13,4210770
Morocco,MAR,2021-03-15,4225311
Morocco,MAR,2021-03-16,4236386
Morocco,MAR,2021-03-17,4244651
Morocco,MAR,2021-03-19,4258813
Morocco,MAR,2021-03-20,4264168
Morocco,MAR,2021-03-22,4264761
Morocco,MAR,2021-03-23,4265196
Morocco,MAR,2021-03-24,4284060
Morocco,MAR,2021-03-25,4289281
Morocco,MAR,2021-03-26,4293544
Morocco,MAR,2021-03-27,4302183
Morocco,MAR,2021-03-29,4302897
Morocco,MAR,2021-03-30,4315802
Morocco,MAR,2021-03-31,4320349
Morocco,MAR,2021-04-01,4329244
Morocco,MAR,2021-04-02,4331082
Morocco,MAR,2021-04-03,4348995
Morocco,MAR,2021-04-05,4352033
Morocco,MAR,2021-04-06,4382917
Morocco,MAR,2021-04-07,4410023
Morocco,MAR,2021-04-08,4433939
Morocco,MAR,2021-04-09,4449047
Morocco,MAR,2021-04-10,4471831
Morocco,MAR,2021-04-11,4486628
Morocco,MAR,2021-04-13,4495477
Morocco,MAR,2021-04-14,4529399
Morocco,MAR,2021-04-15,4554000
Morocco,MAR,2021-04-16,4583664
Morocco,MAR,2021-04-17,4655007
Morocco,MAR,2021-04-19,4672326
Morocco,MAR,2021-04-20,4684557
Morocco,MAR,2021-04-21,4697873
Morocco,MAR,2021-04-22,4707658
Morocco,MAR,2021-04-23,4723635
Morocco,MAR,2021-04-26,4731440
Morocco,MAR,2021-04-27,4808303
Morocco,MAR,2021-04-28,4985094
Morocco,MAR,2021-04-30,5054642
Morocco,MAR,2021-05-01,5055239
Morocco,MAR,2021-05-03,5107128
Morocco,MAR,2021-05-04,5231766
Morocco,MAR,2021-05-05,5334087
Morocco,MAR,2021-05-07,5429878
Morocco,MAR,2021-05-08,5473809
Morocco,MAR,2021-05-10,5726928
Morocco,MAR,2021-05-11,5903593
Mozambique,MOZ,2021-03-07,0
Mozambique,MOZ,2021-03-13,46439
Mozambique,MOZ,2021-03-23,57305
Myanmar,MMR,2021-01-26,0
Myanmar,MMR,2021-01-27,3800
Myanmar,MMR,2021-02-05,380000
Myanmar,MMR,2021-03-31,1000000
Namibia,NAM,2021-03-18,0
Namibia,NAM,2021-03-25,152
Namibia,NAM,2021-03-31,1501
Namibia,NAM,2021-04-01,1851
Namibia,NAM,2021-04-03,2094
Namibia,NAM,2021-04-08,2526
