Entity,Code,Day,people_fully_vaccinated
Lithuania,LTU,2021-05-08,385847
Lithuania,LTU,2021-05-09,385888
Lithuania,LTU,2021-05-10,390605
Lithuania,LTU,2021-05-11,400618
Luxembourg,LUX,2021-01-25,1245
Luxembourg,LUX,2021-01-26,1245
Luxembourg,LUX,2021-01-27,1342
Luxembourg,LUX,2021-01-28,1483
Luxembourg,LUX,2021-01-31,1680
Luxembourg,LUX,2021-02-01,1905
Luxembourg,LUX,2021-02-02,2327
Luxembourg,LUX,2021-02-03,2810
Luxembourg,LUX,2021-02-04,3163
Luxembourg,LUX,2021-02-07,3688
Luxembourg,LUX,2021-02-08,4050
Luxembourg,LUX,2021-02-09,4426
Luxembourg,LUX,2021-02-10,4871
Luxembourg,LUX,2021-02-11,5259
Luxembourg,LUX,2021-02-14,5638
Luxembourg,LUX,2021-02-15,5969
Luxembourg,LUX,2021-02-16,6296
Luxembourg,LUX,2021-02-17,6514
Luxembourg,LUX,2021-02-18,7080
Luxembourg,LUX,2021-02-21,7726
Luxembourg,LUX,2021-02-22,8241
Luxembourg,LUX,2021-02-23,8862
Luxembourg,LUX,2021-02-24,9475
Luxembourg,LUX,2021-02-25,9982
Luxembourg,LUX,2021-02-28,10700
Luxembourg,LUX,2021-03-01,11466
Luxembourg,LUX,2021-03-02,11984
Luxembourg,LUX,2021-03-03,12717
Luxembourg,LUX,2021-03-04,13448
Luxembourg,LUX,2021-03-07,14118
Luxembourg,LUX,2021-03-08,14277
Luxembourg,LUX,2021-03-09,14431
Luxembourg,LUX,2021-03-10,14764
Luxembourg,LUX,2021-03-11,15307
Luxembourg,LUX,2021-03-14,15569
Luxembourg,LUX,2021-03-15,15852
Luxembourg,LUX,2021-03-16,16470
Luxembourg,LUX,2021-03-17,16934
Luxembourg,LUX,2021-03-18,17469
Luxembourg,LUX,2021-03-21,17872
Luxembourg,LUX,2021-03-22,18126
Luxembourg,LUX,2021-03-23,18687
Luxembourg,LUX,2021-03-24,19302
Luxembourg,LUX,2021-03-25,19841
Luxembourg,LUX,2021-03-28,21071
Luxembourg,LUX,2021-03-30,21663
Luxembourg,LUX,2021-03-31,22505
Luxembourg,LUX,2021-04-01,23494
Luxembourg,LUX,2021-04-05,25288
Luxembourg,LUX,2021-04-06,26408
Luxembourg,LUX,2021-04-07,28420
Luxembourg,LUX,2021-04-08,30879
Luxembourg,LUX,2021-04-11,34225
Luxembourg,LUX,2021-04-12,35103
Luxembourg,LUX,2021-04-13,37787
Luxembourg,LUX,2021-04-14,40352
Luxembourg,LUX,2021-04-15,42986
Luxembourg,LUX,2021-04-18,45973
Luxembourg,LUX,2021-04-19,46256
Luxembourg,LUX,2021-04-20,46416
Luxembourg,LUX,2021-04-21,46901
Luxembourg,LUX,2021-04-22,47414
Luxembourg,LUX,2021-04-25,48210
Luxembourg,LUX,2021-04-26,48621
Luxembourg,LUX,2021-04-27,49227
Luxembourg,LUX,2021-04-28,50027
Luxembourg,LUX,2021-04-29,50924
Luxembourg,LUX,2021-05-02,52103
Luxembourg,LUX,2021-05-03,54558
Luxembourg,LUX,2021-05-04,57339
Luxembourg,LUX,2021-05-05,59824
Luxembourg,LUX,2021-05-06,61938
Luxembourg,LUX,2021-05-09,66144
Luxembourg,LUX,2021-05-10,69058
Macao,MAC,2021-04-07,17559
Macao,MAC,2021-04-08,18864
Macao,MAC,2021-04-09,20091
Macao,MAC,2021-04-10,21547
Macao,MAC,2021-04-11,22593
Macao,MAC,2021-04-12,23501
Macao,MAC,2021-04-13,24464
Macao,MAC,2021-04-14,25288
Macao,MAC,2021-04-15,26113
Macao,MAC,2021-04-16,27052
Macao,MAC,2021-04-17,28309
Macao,MAC,2021-04-18,29205
Macao,MAC,2021-04-19,29791
Macao,MAC,2021-04-20,30389
Macao,MAC,2021-04-21,30903
Macao,MAC,2021-04-22,31361
Macao,MAC,2021-04-23,31877
Macao,MAC,2021-04-24,32361
Macao,MAC,2021-04-25,32888
Macao,MAC,2021-04-26,33474
Macao,MAC,2021-04-27,34109
Macao,MAC,2021-04-28,34776
Macao,MAC,2021-04-29,35464
Macao,MAC,2021-04-30,36062
Macao,MAC,2021-05-01,36627
Macao,MAC,2021-05-02,37197
Macao,MAC,2021-05-03,37340
Macao,MAC,2021-05-04,37674
Macao,MAC,2021-05-05,38213
Macao,MAC,2021-05-06,38831
Macao,MAC,2021-05-07,39525
Macao,MAC,2021-05-08,40505
Macao,MAC,2021-05-09,41241
Macao,MAC,2021-05-10,41989
Macao,MAC,2021-05-11,42929
Malaysia,MYS,2021-03-18,792
Malaysia,MYS,2021-03-19,4519
Malaysia,MYS,2021-03-20,10604
Malaysia,MYS,2021-03-21,16368
Malaysia,MYS,2021-03-22,30861
Malaysia,MYS,2021-03-23,52121
Malaysia,MYS,2021-03-24,74289
Malaysia,MYS,2021-03-25,93557
Malaysia,MYS,2021-03-26,104931
Malaysia,MYS,2021-03-27,118013
Malaysia,MYS,2021-03-28,129110
Malaysia,MYS,2021-03-29,159510
Malaysia,MYS,2021-03-30,188385
Malaysia,MYS,2021-03-31,215395
Malaysia,MYS,2021-04-01,241758
Malaysia,MYS,2021-04-02,264584
Malaysia,MYS,2021-04-03,279023
Malaysia,MYS,2021-04-04,287737
Malaysia,MYS,2021-04-05,306803
Malaysia,MYS,2021-04-06,328254
Malaysia,MYS,2021-04-07,346270
Malaysia,MYS,2021-04-08,360971
Malaysia,MYS,2021-04-09,375260
Malaysia,MYS,2021-04-10,385251
Malaysia,MYS,2021-04-11,395891
Malaysia,MYS,2021-04-12,409784
Malaysia,MYS,2021-04-13,417470
Malaysia,MYS,2021-04-14,425164
Malaysia,MYS,2021-04-15,434301
Malaysia,MYS,2021-04-16,438220
Malaysia,MYS,2021-04-17,439286
Malaysia,MYS,2021-04-18,443029
Malaysia,MYS,2021-04-19,451237
Malaysia,MYS,2021-04-20,462335
Malaysia,MYS,2021-04-21,474213
Malaysia,MYS,2021-04-22,489108
Malaysia,MYS,2021-04-23,495750
Malaysia,MYS,2021-04-24,498504
Malaysia,MYS,2021-04-25,504165
Malaysia,MYS,2021-04-26,513044
Malaysia,MYS,2021-04-27,524843
Malaysia,MYS,2021-04-28,537996
Malaysia,MYS,2021-04-29,544018
Malaysia,MYS,2021-05-01,550876
Malaysia,MYS,2021-05-02,563350
Malaysia,MYS,2021-05-03,585539
Malaysia,MYS,2021-05-04,609539
Malaysia,MYS,2021-05-05,632366
Malaysia,MYS,2021-05-06,651072
Malaysia,MYS,2021-05-07,662083
Malaysia,MYS,2021-05-08,670450
Malaysia,MYS,2021-05-09,677014
Malaysia,MYS,2021-05-11,720105
Maldives,MDV,2021-04-03,1721
Maldives,MDV,2021-04-04,3737
Maldives,MDV,2021-04-05,5753
Maldives,MDV,2021-04-06,7951
Maldives,MDV,2021-04-07,10569
Maldives,MDV,2021-04-08,14951
Maldives,MDV,2021-04-09,15131
Maldives,MDV,2021-04-10,15294
Maldives,MDV,2021-04-12,25369
Maldives,MDV,2021-04-14,28970
Maldives,MDV,2021-04-15,34531
Maldives,MDV,2021-04-16,35294
Maldives,MDV,2021-04-17,40230
Maldives,MDV,2021-04-18,45817
Maldives,MDV,2021-04-19,51350
Maldives,MDV,2021-04-20,56817
Maldives,MDV,2021-04-21,62586
Maldives,MDV,2021-04-22,69802
Maldives,MDV,2021-04-23,70983
Maldives,MDV,2021-04-24,76923
Maldives,MDV,2021-04-25,82827
Maldives,MDV,2021-04-26,88649
Maldives,MDV,2021-04-27,92612
Maldives,MDV,2021-04-28,97339
Maldives,MDV,2021-04-29,101346
Maldives,MDV,2021-05-01,102589
Maldives,MDV,2021-05-02,108494
Maldives,MDV,2021-05-03,114240
Maldives,MDV,2021-05-04,119518
Maldives,MDV,2021-05-05,123581
Maldives,MDV,2021-05-06,126790
Maldives,MDV,2021-05-07,128167
Maldives,MDV,2021-05-08,130886
Maldives,MDV,2021-05-09,133997
Maldives,MDV,2021-05-10,136205
Malta,MLT,2021-01-25,1463
Malta,MLT,2021-01-26,1694
Malta,MLT,2021-01-27,2095
Malta,MLT,2021-01-28,2518
Malta,MLT,2021-01-29,2969
Malta,MLT,2021-01-30,3456
Malta,MLT,2021-01-31,3948
Malta,MLT,2021-02-01,4476
Malta,MLT,2021-02-02,4891
Malta,MLT,2021-02-03,5410
Malta,MLT,2021-02-04,6457
Malta,MLT,2021-02-05,7594
Malta,MLT,2021-02-06,8749
Malta,MLT,2021-02-07,9918
Malta,MLT,2021-02-08,11050
Malta,MLT,2021-02-09,12135
Malta,MLT,2021-02-10,12928
Malta,MLT,2021-02-11,13820
Malta,MLT,2021-02-12,14739
Malta,MLT,2021-02-13,15601
Malta,MLT,2021-02-14,16265
Malta,MLT,2021-02-15,17102
Malta,MLT,2021-02-16,17843
Malta,MLT,2021-02-17,18536
Malta,MLT,2021-02-18,19199
Malta,MLT,2021-02-19,19828
Malta,MLT,2021-02-20,20189
Malta,MLT,2021-02-21,20531
Malta,MLT,2021-02-22,21160
Malta,MLT,2021-02-23,21767
Malta,MLT,2021-02-24,22501
Malta,MLT,2021-02-25,23395
Malta,MLT,2021-02-26,25118
Malta,MLT,2021-02-27,26781
Malta,MLT,2021-02-28,28048
Malta,MLT,2021-03-01,29021
Malta,MLT,2021-03-02,29748
Malta,MLT,2021-03-03,30329
Malta,MLT,2021-03-04,31034
Malta,MLT,2021-03-05,31710
Malta,MLT,2021-03-06,32420
Malta,MLT,2021-03-07,32862
Malta,MLT,2021-03-08,34181
Malta,MLT,2021-03-09,35093
Malta,MLT,2021-03-10,36246
Malta,MLT,2021-03-11,37182
Malta,MLT,2021-03-12,38333
Malta,MLT,2021-03-13,39099
Malta,MLT,2021-03-14,39695
Malta,MLT,2021-03-15,40681
Malta,MLT,2021-03-16,40859
Malta,MLT,2021-03-17,41621
Malta,MLT,2021-03-18,42557
Malta,MLT,2021-03-19,43267
Malta,MLT,2021-03-20,43919
Malta,MLT,2021-03-21,44483
Malta,MLT,2021-03-22,45286
Malta,MLT,2021-03-23,46140
Malta,MLT,2021-03-24,47081
Malta,MLT,2021-03-25,48933
Malta,MLT,2021-03-26,50050
Malta,MLT,2021-03-27,50557
Malta,MLT,2021-03-28,51237
Malta,MLT,2021-03-29,52340
Malta,MLT,2021-03-30,53540
Malta,MLT,2021-03-31,54578
Malta,MLT,2021-04-01,55597
Malta,MLT,2021-04-02,57123
Malta,MLT,2021-04-03,58004
Malta,MLT,2021-04-04,59032
Malta,MLT,2021-04-05,60096
Malta,MLT,2021-04-06,61111
Malta,MLT,2021-04-07,63114
Malta,MLT,2021-04-08,65205
Malta,MLT,2021-04-09,67491
Malta,MLT,2021-04-10,69306
Malta,MLT,2021-04-11,71481
Malta,MLT,2021-04-12,74053
Malta,MLT,2021-04-13,76593
Malta,MLT,2021-04-14,78139
Malta,MLT,2021-04-15,80671
Malta,MLT,2021-04-16,82486
Malta,MLT,2021-04-17,84152
Malta,MLT,2021-04-18,84933
Malta,MLT,2021-04-19,87770
Malta,MLT,2021-04-20,90173
Malta,MLT,2021-04-21,93727
Malta,MLT,2021-04-22,96631
Malta,MLT,2021-04-23,98677
Malta,MLT,2021-04-24,99574
Malta,MLT,2021-04-25,100686
Malta,MLT,2021-04-26,102535
Malta,MLT,2021-04-27,103882
Malta,MLT,2021-04-28,104464
Malta,MLT,2021-04-29,105628
Malta,MLT,2021-04-30,107038
Malta,MLT,2021-05-01,108216
Malta,MLT,2021-05-02,108716
Malta,MLT,2021-05-03,109933
Malta,MLT,2021-05-04,111318
Malta,MLT,2021-05-05,112731
Malta,MLT,2021-05-06,115333
Malta,MLT,2021-05-07,118209
Malta,MLT,2021-05-08,119427
Malta,MLT,2021-05-09,121185
Malta,MLT,2021-05-10,123843
Malta,MLT,2021-05-11,127255
Mexico,MEX,2021-01-15,1958
Mexico,MEX,2021-01-16,2221
Mexico,MEX,2021-01-17,3434
Mexico,MEX,2021-01-18,6546
Mexico,MEX,2021-01-19,9609
Mexico,MEX,2021-01-20,11402
Mexico,MEX,2021-01-21,18018
Mexico,MEX,2021-01-22,20083
Mexico,MEX,2021-01-23,22472
Mexico,MEX,2021-01-24,25185
Mexico,MEX,2021-01-25,28715
Mexico,MEX,2021-01-26,31314
Mexico,MEX,2021-01-27,31314
Mexico,MEX,2021-01-28,31314
Mexico,MEX,2021-01-29,31397
Mexico,MEX,2021-01-30,39009
Mexico,MEX,2021-01-31,41842
Mexico,MEX,2021-02-01,43455
Mexico,MEX,2021-02-02,45748
Mexico,MEX,2021-02-03,54162
Mexico,MEX,2021-02-04,60742
Mexico,MEX,2021-02-05,64246
Mexico,MEX,2021-02-06,73100
Mexico,MEX,2021-02-07,75836
Mexico,MEX,2021-02-08,79429
Mexico,MEX,2021-02-10,84592
Mexico,MEX,2021-02-11,85332
Mexico,MEX,2021-02-12,85887
Mexico,MEX,2021-02-13,86188
Mexico,MEX,2021-02-15,86198
Mexico,MEX,2021-02-16,86198
Mexico,MEX,2021-02-17,99666
Mexico,MEX,2021-02-19,418931
Mexico,MEX,2021-02-20,445418
Mexico,MEX,2021-02-21,453055
Mexico,MEX,2021-02-22,456217
Mexico,MEX,2021-02-23,464302
Mexico,MEX,2021-02-24,475389
Mexico,MEX,2021-02-25,526412
Mexico,MEX,2021-02-26,562311
Mexico,MEX,2021-02-27,565377
Mexico,MEX,2021-02-28,565423
Mexico,MEX,2021-03-01,567338
Mexico,MEX,2021-03-02,570582
Mexico,MEX,2021-03-03,589639
Mexico,MEX,2021-03-05,603134
Mexico,MEX,2021-03-06,603447
Mexico,MEX,2021-03-08,604339
Mexico,MEX,2021-03-09,605801
Mexico,MEX,2021-03-10,606000
Mexico,MEX,2021-03-12,609460
Mexico,MEX,2021-03-13,609874
Mexico,MEX,2021-03-14,609881
Mexico,MEX,2021-03-15,609889
Mexico,MEX,2021-03-17,626881
Mexico,MEX,2021-03-18,646802
Mexico,MEX,2021-03-20,695667
Mexico,MEX,2021-03-21,716768
Mexico,MEX,2021-03-22,734463
Mexico,MEX,2021-03-24,767979
Mexico,MEX,2021-03-25,783790
Mexico,MEX,2021-03-26,811884
Mexico,MEX,2021-03-27,823284
Mexico,MEX,2021-03-29,850939
Mexico,MEX,2021-03-31,945839
Mexico,MEX,2021-04-02,1058315
Mexico,MEX,2021-04-03,1083530
Mexico,MEX,2021-04-04,1111764
Mexico,MEX,2021-04-05,1174175
Mexico,MEX,2021-04-06,1303245
Mexico,MEX,2021-04-07,1472382
Mexico,MEX,2021-04-08,1664658
Mexico,MEX,2021-04-09,1855048
Mexico,MEX,2021-04-10,1976517
Mexico,MEX,2021-04-11,2069821
Mexico,MEX,2021-04-12,2223846
Mexico,MEX,2021-04-13,2632006
Mexico,MEX,2021-04-14,2954683
Mexico,MEX,2021-04-15,3286908
Mexico,MEX,2021-04-16,3681064
Mexico,MEX,2021-04-17,3844491
Mexico,MEX,2021-04-18,3927307
Mexico,MEX,2021-04-19,4111121
Mexico,MEX,2021-04-20,4512826
Mexico,MEX,2021-04-21,4978670
Mexico,MEX,2021-04-22,5347232
Mexico,MEX,2021-04-23,5646105
Mexico,MEX,2021-04-24,5830079
Mexico,MEX,2021-04-25,5917676
Mexico,MEX,2021-04-26,6096954
Mexico,MEX,2021-04-28,6752282
Mexico,MEX,2021-04-29,7100269
Mexico,MEX,2021-04-30,7440439
Mexico,MEX,2021-05-01,7650150
Mexico,MEX,2021-05-02,7792707
Mexico,MEX,2021-05-04,8418291
Mexico,MEX,2021-05-05,8790655
Mexico,MEX,2021-05-06,9092249
Mexico,MEX,2021-05-07,9325576
Mexico,MEX,2021-05-08,9440251
Mexico,MEX,2021-05-09,9486795
Moldova,MDA,2021-04-15,7997
Moldova,MDA,2021-04-16,9476
Moldova,MDA,2021-04-18,9825
Moldova,MDA,2021-04-19,10241
Moldova,MDA,2021-04-20,10815
Moldova,MDA,2021-04-22,11358
Moldova,MDA,2021-04-23,11494
Moldova,MDA,2021-04-26,11560
Moldova,MDA,2021-04-27,13017
Moldova,MDA,2021-04-28,15000
Moldova,MDA,2021-04-29,16530
Moldova,MDA,2021-04-30,17097
Moldova,MDA,2021-05-04,18319
Moldova,MDA,2021-05-05,20302
Moldova,MDA,2021-05-06,21647
Moldova,MDA,2021-05-07,23297
Moldova,MDA,2021-05-08,23394
Moldova,MDA,2021-05-10,23443
Moldova,MDA,2021-05-11,25369
Monaco,MCO,2021-03-04,7163
Monaco,MCO,2021-03-19,8331
Monaco,MCO,2021-04-02,8795
Monaco,MCO,2021-04-15,10859
Monaco,MCO,2021-04-22,11632
Monaco,MCO,2021-04-23,12003
Mongolia,MNG,2021-04-22,21606
Mongolia,MNG,2021-04-27,262466
Mongolia,MNG,2021-04-28,298257
Mongolia,MNG,2021-04-29,327210
Mongolia,MNG,2021-04-30,362926
Mongolia,MNG,2021-05-01,409290
Mongolia,MNG,2021-05-02,451063
Mongolia,MNG,2021-05-03,494847
Mongolia,MNG,2021-05-04,532817
Mongolia,MNG,2021-05-05,547521
Mongolia,MNG,2021-05-06,589672
Mongolia,MNG,2021-05-07,610074
Mongolia,MNG,2021-05-08,617908
Mongolia,MNG,2021-05-09,622740
Mongolia,MNG,2021-05-10,628079
Mongolia,MNG,2021-05-11,631666
Montenegro,MNE,2021-03-19,332
Montenegro,MNE,2021-03-20,461
Montenegro,MNE,2021-03-23,595
Montenegro,MNE,2021-03-24,848
Montenegro,MNE,2021-03-25,1072
Montenegro,MNE,2021-03-26,1329
Montenegro,MNE,2021-03-27,1601
Montenegro,MNE,2021-03-28,2091
Montenegro,MNE,2021-03-29,2394
Montenegro,MNE,2021-03-30,2467
Montenegro,MNE,2021-03-31,3273
Montenegro,MNE,2021-04-01,3410
Montenegro,MNE,2021-04-02,3808
Montenegro,MNE,2021-04-03,4025
Montenegro,MNE,2021-04-04,4194
Montenegro,MNE,2021-04-05,4482
Montenegro,MNE,2021-04-06,4734
Montenegro,MNE,2021-04-07,5147
Montenegro,MNE,2021-04-08,5378
Montenegro,MNE,2021-04-09,5640
Montenegro,MNE,2021-04-10,6082
Montenegro,MNE,2021-04-11,6753
Montenegro,MNE,2021-04-12,6753
Montenegro,MNE,2021-04-13,8547
Montenegro,MNE,2021-04-14,10227
Montenegro,MNE,2021-04-15,12094
Montenegro,MNE,2021-04-16,13290
Montenegro,MNE,2021-04-17,14481
Montenegro,MNE,2021-04-18,16291
Montenegro,MNE,2021-04-19,17068
Montenegro,MNE,2021-04-20,17756
Montenegro,MNE,2021-04-21,18535
Montenegro,MNE,2021-04-22,19027
Montenegro,MNE,2021-04-23,19450
Montenegro,MNE,2021-04-24,19881
Montenegro,MNE,2021-04-25,20275
Montenegro,MNE,2021-04-26,20329
Montenegro,MNE,2021-04-27,20410
Montenegro,MNE,2021-04-28,20466
Montenegro,MNE,2021-04-29,20724
Montenegro,MNE,2021-04-30,21589
Montenegro,MNE,2021-05-01,22849
Montenegro,MNE,2021-05-03,23538
Montenegro,MNE,2021-05-04,24674
Montenegro,MNE,2021-05-05,27745
Montenegro,MNE,2021-05-06,28901
Montenegro,MNE,2021-05-08,30029
Montenegro,MNE,2021-05-09,30747
Montenegro,MNE,2021-05-10,31072
Montenegro,MNE,2021-05-11,31830
Montserrat,MSR,2021-03-10,40
Montserrat,MSR,2021-03-17,194
Montserrat,MSR,2021-03-31,276
Montserrat,MSR,2021-04-14,467
Montserrat,MSR,2021-04-21,616
Morocco,MAR,2021-02-19,4867
Morocco,MAR,2021-02-20,13476
Morocco,MAR,2021-02-22,23667
Morocco,MAR,2021-02-23,31232
Morocco,MAR,2021-02-24,37310
Morocco,MAR,2021-02-25,43626
Morocco,MAR,2021-02-26,96437
Morocco,MAR,2021-02-27,161906
Morocco,MAR,2021-03-01,232980
Morocco,MAR,2021-03-02,293857
Morocco,MAR,2021-03-03,360689
Morocco,MAR,2021-03-04,413032
Morocco,MAR,2021-03-05,499942
Morocco,MAR,2021-03-06,578942
Morocco,MAR,2021-03-08,651351
Morocco,MAR,2021-03-09,717113
Morocco,MAR,2021-03-10,854274
Morocco,MAR,2021-03-11,972079
Morocco,MAR,2021-03-12,1224959
Morocco,MAR,2021-03-13,1471738
Morocco,MAR,2021-03-15,1767472
Morocco,MAR,2021-03-16,1960996
Morocco,MAR,2021-03-17,2116081
Morocco,MAR,2021-03-19,2352348
Morocco,MAR,2021-03-20,2423380
Morocco,MAR,2021-03-22,2516742
Morocco,MAR,2021-03-23,2593204
Morocco,MAR,2021-03-24,2844916
Morocco,MAR,2021-03-25,3071117
Morocco,MAR,2021-03-26,3231742
Morocco,MAR,2021-03-27,3332292
Morocco,MAR,2021-03-29,3455603
Morocco,MAR,2021-03-30,3566498
Morocco,MAR,2021-03-31,3674251
Morocco,MAR,2021-04-01,3767210
Morocco,MAR,2021-04-02,3840569
Morocco,MAR,2021-04-03,3891875
Morocco,MAR,2021-04-05,3951023
Morocco,MAR,2021-04-06,3992324
Morocco,MAR,2021-04-07,4038083
Morocco,MAR,2021-04-08,4075290
Morocco,MAR,2021-04-09,4103257
Morocco,MAR,2021-04-10,4134740
Morocco,MAR,2021-04-11,4148610
Morocco,MAR,2021-04-13,4155395
Morocco,MAR,2021-04-14,4166701
Morocco,MAR,2021-04-15,4174449
Morocco,MAR,2021-04-16,4180155
Morocco,MAR,2021-04-17,4186449
Morocco,MAR,2021-04-19,4188336
Morocco,MAR,2021-04-20,4193888
Morocco,MAR,2021-04-21,4203779
Morocco,MAR,2021-04-22,4207298
Morocco,MAR,2021-04-23,4217485
Morocco,MAR,2021-04-26,4219876
Morocco,MAR,2021-04-27,4233682
Morocco,MAR,2021-04-28,4254879
Morocco,MAR,2021-04-30,4260412
Morocco,MAR,2021-05-01,4260605
Morocco,MAR,2021-05-03,4282269
Morocco,MAR,2021-05-04,4326873
Morocco,MAR,2021-05-05,4346867
Morocco,MAR,2021-05-07,4363261
Morocco,MAR,2021-05-08,4390752
Morocco,MAR,2021-05-10,4404867
Morocco,MAR,2021-05-11,4414056
Myanmar,MMR,2021-03-31,40000
Namibia,NAM,2021-04-19,128
Namibia,NAM,2021-04-20,163
Namibia,NAM,2021-04-21,239
Namibia,NAM,2021-04-22,297
Namibia,NAM,2021-04-23,495
Namibia,NAM,2021-04-24,858
Namibia,NAM,2021-04-25,862
Namibia,NAM,2021-04-28,1168
Namibia,NAM,2021-04-30,1392
Namibia,NAM,2021-05-01,1623
Namibia,NAM,2021-05-05,1749
Namibia,NAM,2021-05-06,1959
Namibia,NAM,2021-05-07,2071
Nepal,NPL,2021-05-07,362001
Netherlands,NLD,2021-01-31,2404
Netherlands,NLD,2021-02-07,26241
Netherlands,NLD,2021-02-14,96656
Netherlands,NLD,2021-02-21,162563
Netherlands,NLD,2021-02-28,275141
Netherlands,NLD,2021-03-07,359111
Netherlands,NLD,2021-03-14,444945
Netherlands,NLD,2021-03-21,570424
Netherlands,NLD,2021-03-28,667926
Netherlands,NLD,2021-04-04,775820
Netherlands,NLD,2021-04-11,903495
Netherlands,NLD,2021-04-18,994077
Netherlands,NLD,2021-04-25,1120308
Netherlands,NLD,2021-05-02,1251725
Netherlands,NLD,2021-05-09,1566745
Netherlands,NLD,2021-05-11,1612506
New Caledonia,NCL,2021-02-16,272
New Caledonia,NCL,2021-02-23,1025
New Caledonia,NCL,2021-03-09,2422
New Caledonia,NCL,2021-03-16,3634
New Caledonia,NCL,2021-03-23,5143
New Caledonia,NCL,2021-03-30,7721
New Caledonia,NCL,2021-04-07,12579
New Caledonia,NCL,2021-04-13,17626
New Caledonia,NCL,2021-04-20,20810
New Caledonia,NCL,2021-04-27,23846
New Caledonia,NCL,2021-05-04,26391
New Caledonia,NCL,2021-05-11,31639
New Zealand,NZL,2021-03-06,1
New Zealand,NZL,2021-03-07,1
New Zealand,NZL,2021-03-08,1
New Zealand,NZL,2021-03-09,1
New Zealand,NZL,2021-03-10,1
New Zealand,NZL,2021-03-11,1
New Zealand,NZL,2021-03-12,3
New Zealand,NZL,2021-03-13,7
New Zealand,NZL,2021-03-14,19
New Zealand,NZL,2021-03-15,284
New Zealand,NZL,2021-03-16,517
New Zealand,NZL,2021-03-17,881
New Zealand,NZL,2021-03-18,1351
New Zealand,NZL,2021-03-19,2122
New Zealand,NZL,2021-03-20,2837
New Zealand,NZL,2021-03-21,3481
New Zealand,NZL,2021-03-22,4678
New Zealand,NZL,2021-03-23,5785
New Zealand,NZL,2021-03-24,7369
New Zealand,NZL,2021-03-25,8900
New Zealand,NZL,2021-03-26,10190
New Zealand,NZL,2021-03-27,11061
New Zealand,NZL,2021-03-28,11548
New Zealand,NZL,2021-03-29,12667
New Zealand,NZL,2021-03-30,14166
New Zealand,NZL,2021-03-31,15494
New Zealand,NZL,2021-04-01,16739
New Zealand,NZL,2021-04-02,17034
New Zealand,NZL,2021-04-03,17369
New Zealand,NZL,2021-04-04,17565
New Zealand,NZL,2021-04-05,17856
New Zealand,NZL,2021-04-06,19293
New Zealand,NZL,2021-04-07,21438
New Zealand,NZL,2021-04-08,23202
New Zealand,NZL,2021-04-09,25130
New Zealand,NZL,2021-04-10,25820
New Zealand,NZL,2021-04-11,26901
New Zealand,NZL,2021-04-12,28623
New Zealand,NZL,2021-04-13,30248
New Zealand,NZL,2021-04-14,31767
New Zealand,NZL,2021-04-15,33607
New Zealand,NZL,2021-04-16,36213
New Zealand,NZL,2021-04-17,37335
New Zealand,NZL,2021-04-18,37921
New Zealand,NZL,2021-04-19,39958
New Zealand,NZL,2021-04-20,42944
New Zealand,NZL,2021-04-21,46368
New Zealand,NZL,2021-04-22,50234
New Zealand,NZL,2021-04-23,53779
New Zealand,NZL,2021-04-24,55155
New Zealand,NZL,2021-04-25,56062
New Zealand,NZL,2021-04-26,56924
New Zealand,NZL,2021-04-27,60126
New Zealand,NZL,2021-04-28,63782
New Zealand,NZL,2021-04-29,68740
New Zealand,NZL,2021-04-30,73747
New Zealand,NZL,2021-05-01,75688
New Zealand,NZL,2021-05-02,77604
New Zealand,NZL,2021-05-03,82083
New Zealand,NZL,2021-05-04,87346
New Zealand,NZL,2021-05-05,92876
New Zealand,NZL,2021-05-06,98672
New Zealand,NZL,2021-05-07,105366
New Zealand,NZL,2021-05-08,108011
New Zealand,NZL,2021-05-09,109624
New Zealand,NZL,2021-05-10,114533
New Zealand,NZL,2021-05-11,120090
North America,,2021-01-06,430
North America,,2021-01-07,1087
North America,,2021-01-08,2027
North America,,2021-01-09,2940
North America,,2021-01-10,2942
North America,,2021-01-11,2942
North America,,2021-01-12,3023
North America,,2021-01-13,11931
North America,,2021-01-14,1356578
North America,,2021-01-15,1630531
North America,,2021-01-16,1631914
North America,,2021-01-17,1634317
North America,,2021-01-18,1638236
North America,,2021-01-19,2057250
North America,,2021-01-20,2210001
North America,,2021-01-21,2456363
North America,,2021-01-22,2826659
North America,,2021-01-23,3104273
North America,,2021-01-24,3298594
North America,,2021-01-25,3442179
North America,,2021-01-26,3588467
North America,,2021-01-27,3916984
North America,,2021-01-28,4388735
North America,,2021-01-29,4915881
North America,,2021-01-30,5410624
North America,,2021-01-31,5813295
North America,,2021-02-01,6099457
North America,,2021-02-02,6243465
North America,,2021-02-03,6633064
North America,,2021-02-04,7144264
North America,,2021-02-05,7738648
North America,,2021-02-06,8575893
North America,,2021-02-07,9416231
North America,,2021-02-08,9818029
North America,,2021-02-09,10158650
North America,,2021-02-10,10813234
North America,,2021-02-11,11553351
North America,,2021-02-12,12474877
North America,,2021-02-13,13492164
North America,,2021-02-14,14501694
North America,,2021-02-15,14524144
North America,,2021-02-16,15479926
North America,,2021-02-17,15965720
North America,,2021-02-18,16678478
North America,,2021-02-19,17899472
North America,,2021-02-20,18800010
North America,,2021-02-21,19790477
North America,,2021-02-22,20403958
North America,,2021-02-23,20874635
